side,entry,sl,tp,lots,open_idx,open_time,exit,exit_time,close_idx,bars_held,pnl_pct,pnl_dollars,reason
short,0.697420488,0,0,1.0,3313,2023-02-15 00:00:00,0.690368046,2023-02-16 00:00:00,3319,6,0.010012180702096024,238.66795352467594,signal
short,0.6916516420000001,0,0,1.0,3321,2023-02-16 08:00:00,0.687897552,2023-02-16 20:00:00,3324,3,0.0053277179031117556,128.27241245771953,signal
long,0.683996772,0,0,1.0,3326,2023-02-17 04:00:00,0.687622448,2023-02-20 00:00:00,3331,5,0.00520072092211581,125.88188790407453,signal
long,0.690608094,0,0,1.0,3332,2023-02-20 04:00:00,0.69051187,2023-02-20 20:00:00,3336,4,-0.0002393322795315777,-5.823093542752253,signal
short,0.690381896,0,0,1.0,3337,2023-02-21 00:00:00,0.6865672859999999,2023-02-21 12:00:00,3340,3,0.005425362154050533,131.9706238921474,signal
long,0.685247022,0,0,1.0,3342,2023-02-21 20:00:00,0.681933586,2023-02-22 08:00:00,3345,3,-0.004935389127747283,-120.70347476344874,signal
long,0.681646302,0,0,1.0,3352,2023-02-23 12:00:00,0.680773818,2023-02-24 04:00:00,3356,4,-0.001379965867107354,-33.58288466558374,signal
long,0.67248447,0,0,1.0,3359,2023-02-24 16:00:00,0.673585256,2023-02-27 20:00:00,3366,7,0.0015368943062729237,37.35028583386007,signal
long,0.6723944519999999,0,0,1.0,3368,2023-02-28 04:00:00,0.6756648399999999,2023-03-01 20:00:00,3378,10,0.0047637938493877005,115.9497561823667,signal
short,0.673555262,0,0,1.0,3380,2023-03-02 04:00:00,0.674564886,2023-03-03 04:00:00,3386,6,-0.0015989475355029314,-39.10344960674229,signal
short,0.675394894,0,0,1.0,3392,2023-03-06 04:00:00,0.659801934,2023-03-07 16:00:00,3401,9,0.02298717483434216,561.2695565764272,signal
long,0.658301634,0,0,1.0,3402,2023-03-07 20:00:00,0.665806812,2023-03-13 08:00:00,3423,21,0.011300819339300102,282.27083552079444,signal
long,0.664392852,0,0,1.0,3424,2023-03-13 12:00:00,0.66666664,2023-03-13 16:00:00,3425,1,0.0033223547004686904,83.92327675210387,signal
short,0.664886996,0,0,1.0,3427,2023-03-14 00:00:00,0.667743522,2023-03-15 00:00:00,3433,6,-0.0043962578862047266,-111.4192125685875,signal
short,0.669106152,0,0,1.0,3434,2023-03-15 04:00:00,0.659571888,2023-03-15 16:00:00,3437,3,0.014149254728119754,357.0236700157276,signal
short,0.6651569420000001,0,0,1.0,3441,2023-03-16 08:00:00,0.665553084,2023-03-16 20:00:00,3444,3,-0.0006955617012863299,-17.799220436493034,signal
long,0.6663232379999999,0,0,1.0,3445,2023-03-17 00:00:00,0.668786216,2023-03-17 12:00:00,3448,3,0.0035963711597284268,91.96607318959192,signal
short,0.672275518,0,0,1.0,3451,2023-03-20 00:00:00,0.668413656,2023-03-20 04:00:00,3452,1,0.005644463239549262,144.85879498203812,signal
long,0.6686837099999999,0,0,1.0,3453,2023-03-20 08:00:00,0.669856002,2023-03-20 12:00:00,3454,1,0.0016531337797955619,42.665288467056975,signal
short,0.6716756380000001,0,0,1.0,3455,2023-03-20 16:00:00,0.671604294,2023-03-20 20:00:00,3456,1,6.217936104575852e-06,0.16074234326448264,signal
short,0.6699859760000001,0,0,1.0,3457,2023-03-21 00:00:00,0.666713316,2023-03-21 20:00:00,3462,5,0.004784669406871509,123.6911639938988,signal
long,0.668393652,0,0,1.0,3468,2023-03-22 20:00:00,0.671105752,2023-03-23 00:00:00,3469,1,0.003957638776018769,102.80065770144101,signal
long,0.674244822,0,0,1.0,3470,2023-03-23 04:00:00,0.673155342,2023-03-23 08:00:00,3471,1,-0.0017158522311944073,-44.746081876476836,signal
short,0.66851627,0,0,1.0,3476,2023-03-24 04:00:00,0.6643728480000001,2023-03-27 00:00:00,3481,5,0.0060979374114558975,158.74946358799448,signal
long,0.664922958,0,0,1.0,3483,2023-03-27 08:00:00,0.668676238,2023-03-28 04:00:00,3488,5,0.005544684026686847,145.22666517806852,signal
short,0.670755822,0,0,1.0,3491,2023-03-28 16:00:00,0.668423658,2023-03-31 20:00:00,3510,19,0.003376919504099235,88.9388778217732,signal
long,0.6667033139999999,0,0,1.0,3512,2023-04-03 04:00:00,0.67596478,2023-04-04 04:00:00,3518,6,0.013791435373906223,364.45550332728317,signal
short,0.67426512,0,0,1.0,3519,2023-04-04 08:00:00,0.6708041339999999,2023-04-06 00:00:00,3529,10,0.00503297499357539,134.8367991469071,signal
long,0.669993972,0,0,1.0,3531,2023-04-06 08:00:00,0.666876598,2023-04-06 20:00:00,3534,3,-0.004752838876586201,-127.97262096107256,signal
long,0.668573688,0,0,1.0,3536,2023-04-07 04:00:00,0.667676438,2023-04-07 08:00:00,3537,1,-0.0014420360628970364,-38.643018410695454,signal
short,0.667136546,0,0,1.0,3538,2023-04-07 12:00:00,0.666093192,2023-04-10 04:00:00,3542,4,0.0014639287133283614,39.17311695199926,signal
short,0.666676638,0,0,1.0,3543,2023-04-10 08:00:00,0.66243246,2023-04-10 12:00:00,3544,1,0.00626617178116865,167.92130774624525,signal
short,0.66316734,0,0,1.0,3545,2023-04-10 16:00:00,0.665773128,2023-04-12 00:00:00,3553,8,-0.0040293068925861125,-108.65425317720533,signal
short,0.6672565220000001,0,0,1.0,3554,2023-04-12 04:00:00,0.668943762,2023-04-12 20:00:00,3558,4,-0.002628622717606016,-70.5978053606285,signal
short,0.678434286,0,0,1.0,3563,2023-04-13 16:00:00,0.678215616,2023-04-13 20:00:00,3564,1,0.0002223156678729182,5.9551117455214175,signal
short,0.678134346,0,0,1.0,3565,2023-04-14 00:00:00,0.67658529,2023-04-14 08:00:00,3567,2,0.0021842907296130273,58.52303312007272,signal
short,0.67631471,0,0,1.0,3568,2023-04-14 12:00:00,0.66953388,2023-04-17 00:00:00,3571,3,0.009926145963910737,266.5290995544664,signal
long,0.669893952,0,0,1.0,3573,2023-04-17 08:00:00,0.669806012,2023-04-17 20:00:00,3576,3,-0.00023127450955104096,-6.271643436383094,signal
long,0.671774328,0,0,1.0,3578,2023-04-18 04:00:00,0.673495274,2023-04-18 08:00:00,3579,1,0.002461791852218481,66.7428069930529,signal
short,0.672805412,0,0,1.0,3581,2023-04-18 16:00:00,0.672524478,2023-04-18 20:00:00,3582,1,0.0003175560942128018,8.630608531460453,signal
short,0.673555262,0,0,1.0,3583,2023-04-19 00:00:00,0.6731846100000001,2023-04-19 04:00:00,3584,1,0.0004502918927533689,12.242017199902634,signal
long,0.6706841099999999,0,0,1.0,3585,2023-04-19 08:00:00,0.670925788,2023-04-19 20:00:00,3588,3,0.0002603454985687352,7.0811606256953485,signal
short,0.670235926,0,0,1.0,3590,2023-04-20 04:00:00,0.669003774,2023-04-21 20:00:00,3600,10,0.001738385488157258,47.29481299392911,signal
long,0.6695738880000001,0,0,1.0,3601,2023-04-24 00:00:00,0.6673665,2023-04-24 04:00:00,3602,1,-0.0033967056206350857,-92.57200078077982,signal
short,0.66861625,0,0,1.0,3603,2023-04-24 08:00:00,0.668653704,2023-04-24 12:00:00,3604,1,-0.00015601718474534881,-4.237566200242211,signal
short,0.66931611,0,0,1.0,3606,2023-04-24 20:00:00,0.661602294,2023-04-28 04:00:00,3626,20,0.011424922058128834,310.2626818849658,signal
long,0.658361646,0,0,1.0,3627,2023-04-28 08:00:00,0.6620075719999999,2023-05-02 00:00:00,3637,10,0.00543787727786304,149.3617347663697,signal
short,0.669196134,0,0,1.0,3638,2023-05-02 04:00:00,0.666293232,2023-05-02 20:00:00,3642,4,0.004237894157649131,117.0348748156603,signal
long,0.6661532039999999,0,0,1.0,3645,2023-05-03 08:00:00,0.6667666200000001,2023-05-03 20:00:00,3648,3,0.000820833220221515,22.764426765778673,signal
long,0.665102994,0,0,1.0,3649,2023-05-04 00:00:00,0.665806812,2023-05-04 08:00:00,3651,2,0.0009582090388245616,26.596126780807804,signal
long,0.670614096,0,0,1.0,3655,2023-05-05 00:00:00,0.6744250880000001,2023-05-05 20:00:00,3660,5,0.005582839091411111,155.1062105920512,signal
short,0.674235126,0,0,1.0,3661,2023-05-08 00:00:00,0.675815136,2023-05-09 08:00:00,3669,8,-0.0024434109839005405,-68.26348433725731,signal
short,0.675034966,0,0,1.0,3670,2023-05-09 12:00:00,0.675425058,2023-05-09 16:00:00,3671,1,-0.000677884138819489,-18.892304817049034,signal
long,0.676195212,0,0,1.0,3672,2023-05-09 20:00:00,0.6774244880000001,2023-05-11 04:00:00,3680,8,0.0017179306481101087,47.84544499239658,signal
short,0.6732053320000001,0,0,1.0,3681,2023-05-11 08:00:00,0.669963966,2023-05-11 16:00:00,3683,2,0.004714825204028737,131.5364191164534,signal
short,0.669895994,0,0,1.0,3684,2023-05-11 20:00:00,0.664472868,2023-05-12 16:00:00,3689,5,0.007995474593926211,224.11322048268067,signal
long,0.666773328,0,0,1.0,3692,2023-05-15 04:00:00,0.6685462640000001,2023-05-15 12:00:00,3694,2,0.0025589785846983643,72.30169230124396,signal
short,0.669726028,0,0,1.0,3696,2023-05-15 20:00:00,0.665273028,2023-05-17 04:00:00,3704,8,0.006548987517026947,185.50939304844215,signal
long,0.663962766,0,0,1.0,3705,2023-05-17 08:00:00,0.6619175900000001,2023-05-18 20:00:00,3714,9,-0.003180257063692005,-90.67527556739554,signal
long,0.663452664,0,0,1.0,3716,2023-05-19 04:00:00,0.664926988,2023-05-19 08:00:00,3717,1,0.0021221992313833365,60.31557079367852,signal
short,0.66646668,0,0,1.0,3719,2023-05-19 16:00:00,0.658041582,2023-05-24 08:00:00,3735,16,0.012541439178924925,357.1999162233579,signal
short,0.657028568,0,0,1.0,3736,2023-05-24 12:00:00,0.654190812,2023-05-25 00:00:00,3739,3,0.004219075513928071,121.6729609060465,signal
short,0.652439486,0,0,1.0,3740,2023-05-25 04:00:00,0.651760326,2023-05-31 00:00:00,3763,23,0.000940954777528612,27.250469961744788,signal
long,0.6473394419999999,0,0,1.0,3766,2023-05-31 12:00:00,0.660497874,2023-06-02 04:00:00,3776,10,0.020226943093945002,586.3324856044366,signal
short,0.660247924,0,0,1.0,3780,2023-06-02 20:00:00,0.667043382,2023-06-06 20:00:00,3792,12,-0.010392282266986774,-307.3416560011009,signal
short,0.668846204,0,0,1.0,3795,2023-06-07 08:00:00,0.6663232379999999,2023-06-08 04:00:00,3800,5,0.003672116795926566,107.47069375458081,signal
long,0.668813736,0,0,1.0,3801,2023-06-08 08:00:00,0.669486076,2023-06-09 04:00:00,3806,5,0.0009052724156370167,26.591614904926423,signal
short,0.671385696,0,0,1.0,3807,2023-06-09 08:00:00,0.674744922,2023-06-13 00:00:00,3817,10,-0.0051034220568203,-150.04443370511447,signal
short,0.677724428,0,0,1.0,3819,2023-06-13 08:00:00,0.6771253979999999,2023-06-14 04:00:00,3824,5,0.0007838843270971131,22.929169291764694,signal
long,0.680616096,0,0,1.0,3826,2023-06-14 12:00:00,0.68701257,2023-06-16 20:00:00,3840,14,0.009298064544156912,272.188140964924,signal
short,0.67916414,0,0,1.0,3849,2023-06-20 08:00:00,0.6757151159999999,2023-06-21 12:00:00,3856,7,0.004978336438670235,147.0890443620447,signal
short,0.679494074,0,0,1.0,3858,2023-06-21 20:00:00,0.676425258,2023-06-22 04:00:00,3860,2,0.0044163248914514805,131.1335439980227,signal
short,0.678574258,0,0,1.0,3861,2023-06-22 08:00:00,0.662092392,2023-06-29 08:00:00,3891,30,0.024188964406899164,721.4127631676449,max_hold
long,0.662092392,0,0,1.0,3891,2023-06-29 08:00:00,0.665806812,2023-06-30 20:00:00,3900,9,0.005510123367797278,168.30924064483327,signal
long,0.667393452,0,0,1.0,3905,2023-07-03 16:00:00,0.666826608,2023-07-03 20:00:00,3906,1,-0.0009493400681431248,-29.15780966790156,signal
short,0.667696434,0,0,1.0,3907,2023-07-04 00:00:00,0.6647429220000001,2023-07-04 04:00:00,3908,1,0.0043234353361844315,132.66292370145,signal
long,0.6680535839999999,0,0,1.0,3909,2023-07-04 08:00:00,0.6692561220000001,2023-07-04 12:00:00,3910,1,0.0017000621938136954,52.39127925757546,signal
short,0.667006572,0,0,1.0,3915,2023-07-05 08:00:00,0.6665932920000001,2023-07-11 08:00:00,3939,24,0.0005196040898978733,16.040003359049102,signal
long,0.6656331,0,0,1.0,3940,2023-07-11 12:00:00,0.678194334,2023-07-12 20:00:00,3948,8,0.018771107822011822,579.7588688384449,signal
long,0.6811362000000001,0,0,1.0,3950,2023-07-13 04:00:00,0.6889421840000001,2023-07-14 04:00:00,3956,6,0.011360239523314115,357.45518818165147,signal
short,0.68701257,0,0,1.0,3957,2023-07-14 08:00:00,0.683616696,2023-07-14 20:00:00,3960,3,0.004842957593920117,154.11703980002753,signal
short,0.6801139500000001,0,0,1.0,3970,2023-07-18 12:00:00,0.677425458,2023-07-20 16:00:00,3983,13,0.003853002287337435,123.20758709102296,signal
short,0.677554462,0,0,1.0,3984,2023-07-20 20:00:00,0.674724918,2023-07-21 08:00:00,3987,3,0.0040761130044775894,130.8442142394983,signal
short,0.67321533,0,0,1.0,3988,2023-07-21 12:00:00,0.673864746,2023-07-24 20:00:00,3996,8,-0.0010646482649169825,-34.31477011269782,signal
long,0.673344642,0,0,1.0,3997,2023-07-25 00:00:00,0.6775044720000001,2023-07-26 00:00:00,4003,6,0.006077861589043559,195.68752101275075,signal
short,0.676944584,0,0,1.0,4009,2023-07-27 00:00:00,0.664792932,2023-07-28 20:00:00,4020,11,0.017850733763459747,578.2291625789794,signal
long,0.666813336,0,0,1.0,4021,2023-07-31 00:00:00,0.67146568,2023-07-31 20:00:00,4026,5,0.006876981036263976,226.73879764196914,signal
short,0.671155742,0,0,1.0,4027,2023-08-01 00:00:00,0.6550409819999999,2023-08-03 20:00:00,4044,17,0.02391046283531627,793.7658449350417,signal
long,0.6572214179999999,0,0,1.0,4045,2023-08-04 00:00:00,0.6564986740000001,2023-08-04 20:00:00,4050,5,-0.0011996963583433171,-40.77911029305873,signal
long,0.658301634,0,0,1.0,4051,2023-08-07 00:00:00,0.65716854,2023-08-07 04:00:00,4052,1,-0.0018212383221882535,-61.83179457992768,signal
long,0.6569113560000001,0,0,1.0,4055,2023-08-07 16:00:00,0.652409492,2023-08-08 08:00:00,4059,4,-0.006953076840401092,-235.6299143646083,signal
long,0.650910156,0,0,1.0,4060,2023-08-08 12:00:00,0.654159142,2023-08-08 20:00:00,4062,2,0.004891450770972468,164.61175821821718,signal
long,0.653400654,0,0,1.0,4066,2023-08-09 12:00:00,0.651949584,2023-08-11 04:00:00,4076,10,-0.002320796675235649,-78.48368963537864,signal
long,0.65233044,0,0,1.0,4077,2023-08-11 08:00:00,0.650449884,2023-08-11 12:00:00,4078,1,-0.00298282729838565,-100.63784918046032,signal
long,0.648909756,0,0,1.0,4083,2023-08-14 08:00:00,0.6485002740000001,2023-08-15 00:00:00,4087,4,-0.0007310307345724442,-24.590735157253476,signal
short,0.6501799380000001,0,0,1.0,4088,2023-08-15 04:00:00,0.645439062,2023-08-15 20:00:00,4092,4,0.007191636857611038,241.73861357252008,signal
long,0.645299034,0,0,1.0,4094,2023-08-16 04:00:00,0.64712055,2023-08-16 08:00:00,4095,1,0.0027227471358651115,92.18021109003946,signal
long,0.6437787300000001,0,0,1.0,4096,2023-08-16 12:00:00,0.642151544,2023-08-16 20:00:00,4098,2,-0.0026275547702548567,-89.1996259287379,signal
long,0.63967791,0,0,1.0,4101,2023-08-17 08:00:00,0.6400419660000001,2023-08-17 20:00:00,4104,3,0.0004691239205057316,15.883865441882245,signal
long,0.6398979539999999,0,0,1.0,4107,2023-08-18 08:00:00,0.643481278,2023-08-23 04:00:00,4124,17,0.005499836626450683,186.30396606516902,signal
long,0.64307859,0,0,1.0,4125,2023-08-23 08:00:00,0.647800414,2023-08-23 20:00:00,4128,3,0.007242530249685323,246.68607418276014,signal
short,0.6423215099999999,0,0,1.0,4133,2023-08-24 16:00:00,0.6429485639999999,2023-08-28 20:00:00,4146,13,-0.0010762307352901203,-36.922726362302775,signal
long,0.6405080759999999,0,0,1.0,4150,2023-08-29 12:00:00,0.6457508240000001,2023-08-30 08:00:00,4155,5,0.008085295699534836,277.0873033850703,signal
short,0.650729828,0,0,1.0,4156,2023-08-30 12:00:00,0.6471894119999999,2023-09-01 08:00:00,4167,11,0.005340684978098317,184.5078975322376,signal
long,0.644918958,0,0,1.0,4170,2023-09-01 20:00:00,0.64612075,2023-09-04 08:00:00,4173,3,0.0017634775503064602,61.24930879215635,signal
short,0.6457908160000001,0,0,1.0,4175,2023-09-04 16:00:00,0.645989172,2023-09-04 20:00:00,4176,1,-0.00040715209180033316,-14.166191916814444,signal
short,0.644980978,0,0,1.0,4177,2023-09-05 00:00:00,0.637857546,2023-09-05 20:00:00,4182,5,0.010944406335964819,380.63769928591705,signal
long,0.63842766,0,0,1.0,4184,2023-09-06 04:00:00,0.6433513040000001,2023-09-11 16:00:00,4205,21,0.007612140792897532,267.64163652374225,signal
long,0.641638302,0,0,1.0,4210,2023-09-12 12:00:00,0.6419315879999999,2023-09-13 20:00:00,4218,8,0.00035708929639286505,12.650773748808277,signal
short,0.643231328,0,0,1.0,4221,2023-09-14 08:00:00,0.643898754,2023-09-18 08:00:00,4233,12,-0.0011376142624693732,-40.31719773066644,signal
long,0.643088592,0,0,1.0,4234,2023-09-18 12:00:00,0.643441286,2023-09-18 20:00:00,4236,2,0.0004484376560048374,15.874609225417892,signal
long,0.6437487239999999,0,0,1.0,4237,2023-09-19 00:00:00,0.645490876,2023-09-20 00:00:00,4243,6,0.0026062608981576056,92.30252215000158,signal
short,0.644880998,0,0,1.0,4244,2023-09-20 04:00:00,0.642518478,2023-09-21 00:00:00,4249,5,0.003563497617896992,126.53263873172426,signal
long,0.640708116,0,0,1.0,4251,2023-09-21 08:00:00,0.6413217099999999,2023-09-21 20:00:00,4254,3,0.0008576810167953914,30.563053838556385,signal
long,0.641198214,0,0,1.0,4255,2023-09-22 00:00:00,0.644201134,2023-09-25 00:00:00,4261,6,0.004583294392332821,163.46358847922912,signal
long,0.642368448,0,0,1.0,4266,2023-09-25 20:00:00,0.641711632,2023-09-26 00:00:00,4267,1,-0.0011224910673072231,-40.21722682193229,signal
long,0.6418483439999999,0,0,1.0,4268,2023-09-26 04:00:00,0.63157366,2023-10-03 04:00:00,4298,30,-0.01610796215499758,-576.4771026161104,max_hold
long,0.63182634,0,0,1.0,4298,2023-10-03 04:00:00,0.636632648,2023-10-06 00:00:00,4315,17,0.007507007963612162,264.3356775374843,signal
long,0.636837342,0,0,1.0,4316,2023-10-06 04:00:00,0.6362327280000001,2023-10-06 08:00:00,4317,1,-0.0010494009853459446,-37.22874968243334,signal
long,0.632646504,0,0,1.0,4318,2023-10-06 12:00:00,0.638162342,2023-10-06 20:00:00,4320,2,0.00861867301111332,305.4368265911028,signal
long,0.637837542,0,0,1.0,4325,2023-10-09 16:00:00,0.641541666,2023-10-12 00:00:00,4339,14,0.005707315744359205,204.00457102992343,signal
short,0.6411617420000001,0,0,1.0,4341,2023-10-12 08:00:00,0.632846544,2023-10-12 16:00:00,4343,2,0.012868955343564673,462.6183998775496,signal
long,0.631416258,0,0,1.0,4344,2023-10-12 20:00:00,0.629234128,2023-10-13 16:00:00,4349,5,-0.0035559293847007723,-129.47502285649256,signal
long,0.629535882,0,0,1.0,4350,2023-10-13 20:00:00,0.634003174,2023-10-16 20:00:00,4356,6,0.006996167395268434,253.83177561732043,signal
short,0.635192936,0,0,1.0,4357,2023-10-17 00:00:00,0.6336267,2023-10-18 20:00:00,4368,11,0.0023657641973525573,86.43409085674122,signal
long,0.630296034,0,0,1.0,4370,2023-10-19 04:00:00,0.632653444,2023-10-19 20:00:00,4374,4,0.003640163150066726,133.30937339693867,signal
long,0.631516278,0,0,1.0,4375,2023-10-20 00:00:00,0.6311137520000001,2023-10-20 08:00:00,4377,2,-0.0007373960799153037,-27.1030829980993,signal
short,0.6310337680000001,0,0,1.0,4381,2023-10-23 00:00:00,0.634356846,2023-10-24 00:00:00,4387,6,-0.005366085855487639,-197.0857036728709,signal
short,0.636402694,0,0,1.0,4389,2023-10-24 08:00:00,0.635497074,2023-10-24 20:00:00,4392,3,0.0013230298025734809,48.331513569650475,signal
short,0.639002174,0,0,1.0,4393,2023-10-25 00:00:00,0.631016178,2023-10-26 08:00:00,4401,8,0.012397603803144574,453.49523348657505,signal
short,0.63197358,0,0,1.0,4402,2023-10-26 12:00:00,0.630356046,2023-10-26 16:00:00,4403,1,0.0024594962371687866,91.0819341697535,signal
long,0.634466868,0,0,1.0,4406,2023-10-27 04:00:00,0.636642646,2023-10-31 00:00:00,4417,11,0.003329301212935862,123.59645238335929,signal
long,0.63297657,0,0,1.0,4421,2023-10-31 16:00:00,0.633453284,2023-10-31 20:00:00,4422,1,0.0006531305621629008,24.327440451613967,signal
long,0.633196614,0,0,1.0,4424,2023-11-01 04:00:00,0.6512497239999999,2023-11-06 04:00:00,4442,18,0.02841106528500778,1058.930575638368,signal
short,0.650509872,0,0,1.0,4443,2023-11-06 08:00:00,0.6433386419999999,2023-11-08 00:00:00,4453,10,0.010924014098282715,418.7250692220716,signal
long,0.641298234,0,0,1.0,4457,2023-11-08 16:00:00,0.636392696,2023-11-09 20:00:00,4464,7,-0.00774938641636729,-300.2842413344049,signal
short,0.6361127520000001,0,0,1.0,4465,2023-11-10 00:00:00,0.6359171579999999,2023-11-10 20:00:00,4470,5,0.00020748322429501014,7.977550989072469,signal
short,0.635962782,0,0,1.0,4471,2023-11-13 00:00:00,0.636717318,2023-11-14 04:00:00,4478,7,-0.0012864467880134099,-49.47303194270328,signal
long,0.637737522,0,0,1.0,4479,2023-11-14 08:00:00,0.649979978,2023-11-15 04:00:00,4484,5,0.019096700174715386,733.4592212216517,signal
short,0.650729828,0,0,1.0,4486,2023-11-15 12:00:00,0.647639502,2023-11-16 04:00:00,4490,4,0.004649015439323049,181.96758328821647,signal
long,0.646989372,0,0,1.0,4496,2023-11-17 04:00:00,0.6518596019999999,2023-11-20 00:00:00,4501,5,0.007427527051866279,292.0731563471469,signal
short,0.654689036,0,0,1.0,4504,2023-11-20 12:00:00,0.6576314999999999,2023-11-27 04:00:00,4532,28,-0.004594445207113532,-182.00959851689112,signal
long,0.659721918,0,0,1.0,4533,2023-11-27 08:00:00,0.664277118,2023-11-29 04:00:00,4544,11,0.006804727394550474,268.3317151587606,signal
long,0.6627125159999999,0,0,1.0,4545,2023-11-29 08:00:00,0.6619175900000001,2023-11-29 16:00:00,4547,2,-0.001299503526503282,-51.592192407962656,signal
short,0.661457682,0,0,1.0,4548,2023-11-29 20:00:00,0.6604620659999999,2023-11-30 20:00:00,4554,6,0.0014051847262393545,55.71539418851661,signal
short,0.662497474,0,0,1.0,4555,2023-12-01 00:00:00,0.657441462,2023-12-06 08:00:00,4575,20,0.007531745324964143,299.05237039143896,signal
long,0.658701714,0,0,1.0,4576,2023-12-06 12:00:00,0.66116774,2023-12-08 04:00:00,4586,10,0.0036437673951460374,145.76760113871657,signal
short,0.660497874,0,0,1.0,4587,2023-12-08 08:00:00,0.6558111360000001,2023-12-11 08:00:00,4593,6,0.006995765458890739,280.8828313007092,signal
long,0.6562712279999999,0,0,1.0,4594,2023-12-11 12:00:00,0.6695760580000001,2023-12-14 20:00:00,4614,20,0.020173370875250618,815.6354071818319,signal
short,0.6695760580000001,0,0,1.0,4615,2023-12-15 00:00:00,0.670144002,2023-12-15 20:00:00,4620,5,-0.0009482143189174953,-39.110925237618495,signal
long,0.67138425,0,0,1.0,4622,2023-12-18 04:00:00,0.670435886,2023-12-18 20:00:00,4626,4,-0.0015125502646211604,-62.32889062767231,signal
long,0.671264226,0,0,1.0,4627,2023-12-19 00:00:00,0.6767646199999999,2023-12-20 04:00:00,4634,7,0.008094081833879687,333.03492708847335,signal
long,0.6767353199999999,0,0,1.0,4635,2023-12-20 08:00:00,0.679684036,2023-12-26 08:00:00,4656,21,0.0042572662943026664,176.58510713943616,signal
short,0.681183736,0,0,1.0,4658,2023-12-26 16:00:00,0.680916156,2023-12-29 20:00:00,4677,19,0.00029281619019753724,12.197289317715441,signal
long,0.6813262379999999,0,0,1.0,4678,2024-01-02 00:00:00,0.675834806,2024-01-02 20:00:00,4683,5,-0.008159915637653614,-340.0016762483636,signal
short,0.6754848760000001,0,0,1.0,4684,2024-01-03 00:00:00,0.67203438,2024-01-08 20:00:00,4707,23,0.005008176544873559,206.97442048956594,signal
short,0.67266544,0,0,1.0,4708,2024-01-09 00:00:00,0.6700539839999999,2024-01-10 20:00:00,4719,11,0.003782250885373288,157.09305070631035,signal
long,0.67183434,0,0,1.0,4720,2024-01-11 00:00:00,0.670925788,2024-01-11 08:00:00,4722,2,-0.001452345282022874,-60.55026257816012,signal
long,0.666573288,0,0,1.0,4723,2024-01-11 12:00:00,0.669756022,2024-01-12 08:00:00,4728,5,0.004674769792455153,194.61449229146893,signal
short,0.668426288,0,0,1.0,4731,2024-01-12 20:00:00,0.6660531839999999,2024-01-15 16:00:00,4736,5,0.0034502852634666664,144.30967474635978,signal
short,0.665786816,0,0,1.0,4737,2024-01-15 20:00:00,0.659971968,2024-01-16 12:00:00,4741,4,0.008633798657857449,362.35830704584504,signal
long,0.656111196,0,0,1.0,4745,2024-01-17 04:00:00,0.6543691,2024-01-17 12:00:00,4747,2,-0.0027551840764503135,-116.63273025094179,signal
long,0.6540407819999999,0,0,1.0,4748,2024-01-17 16:00:00,0.65921813,2024-01-19 20:00:00,4761,13,0.007815940630136466,329.95359268555165,signal
short,0.65866824,0,0,1.0,4763,2024-01-22 04:00:00,0.65598117,2024-01-23 16:00:00,4772,9,0.0039795499719251885,169.31163187707494,signal
short,0.6576884359999999,0,0,1.0,4773,2024-01-23 20:00:00,0.657551484,2024-01-25 00:00:00,4780,7,0.00010823233692977385,4.623115413792759,signal
short,0.657188536,0,0,1.0,4781,2024-01-25 04:00:00,0.65933184,2024-01-26 04:00:00,4787,6,-0.003361322866410982,-143.59354978736317,signal
short,0.6588682,0,0,1.0,4788,2024-01-26 08:00:00,0.658961766,2024-01-29 04:00:00,4793,5,-0.0002420101926303157,-10.30376858904334,signal
short,0.659868,0,0,1.0,4794,2024-01-29 08:00:00,0.6600019739999999,2024-01-29 12:00:00,4795,1,-0.0003030315153938752,-12.898675594334785,signal
short,0.65896818,0,0,1.0,4796,2024-01-29 16:00:00,0.658811736,2024-01-30 12:00:00,4801,5,0.00013740751791692482,5.847041717917404,signal
long,0.659301834,0,0,1.0,4802,2024-01-30 16:00:00,0.6593281080000001,2024-01-31 16:00:00,4808,6,-6.0148753355198734e-05,-2.559835157805135,signal
short,0.65646868,0,0,1.0,4809,2024-01-31 20:00:00,0.656471268,2024-02-01 00:00:00,4810,1,-0.00010394230536629723,-4.423352916379864,signal
short,0.6536192500000001,0,0,1.0,4811,2024-02-01 04:00:00,0.65283054,2024-02-01 08:00:00,4812,1,0.0011066811067760576,47.09085738733368,signal
short,0.656948584,0,0,1.0,4815,2024-02-01 20:00:00,0.658991772,2024-02-02 00:00:00,4816,1,-0.003210118584257469,-136.7462853080598,signal
short,0.6600579620000001,0,0,1.0,4818,2024-02-02 08:00:00,0.650059986,2024-02-05 08:00:00,4824,6,0.01504711824656404,638.9272578306101,signal
short,0.64862025,0,0,1.0,4825,2024-02-05 12:00:00,0.6483696480000001,2024-02-05 20:00:00,4827,2,0.0002863616653965601,12.342387135961404,signal
long,0.6495898920000001,0,0,1.0,4828,2024-02-06 00:00:00,0.6508598019999999,2024-02-06 04:00:00,4829,1,0.0018549411338436809,79.97214863089734,signal
short,0.649260122,0,0,1.0,4830,2024-02-06 08:00:00,0.652060386,2024-02-07 20:00:00,4839,9,-0.004413007845567322,-190.61109513315637,signal
